	logFC
Zcchc6	-0.21867813071077247
Atox1	-0.21872754032416025
Rfx5	-0.21881586487323862
Lonrf3	-0.21917313798086288
Stxbp2	-0.21930298808947596
Slc35b3	-0.21938679459534266
Snrk	-0.21939697889010554
Fzd1	-0.21942106901567013
Rab18	-0.21953165095509694
Mllt10	-0.21959448193720174
Rac1	-0.2196373070741986
Stx5a	-0.2197823467961526
Rasa1	-0.2198802961563149
Pias2	-0.2199919914924752
Rtcb	-0.22004615209830625
Abhd1	-0.22006032013345192
Pank2	-0.2201829661573054
Rnf13	-0.22028531475157928
Pbk	-0.2203551620100868
Sertad1	-0.22041747301739636
Dynll1	-0.22047372755510206
Slc25a35	-0.22050764316315868
Cenpn	-0.2206552738396944
Zfp449	-0.22066172715037632
Mettl9	-0.220752489795552
Zfp62	-0.2207582435040222
Zfp800	-0.22091046056223818
Ndfip1	-0.22111535034115312
Aurkb	-0.2211634312600712
Rnf128	-0.22119940476907102
Ncbp2	-0.2212961795253175
Rab30	-0.2213214233743192
Trim6	-0.22132693897033487
Rnf220	-0.22135216375443162
Rab11a	-0.22135684861056423
Fam124b	-0.2214013259888983
Mrpl27	-0.22164358542674623
Gm17762	-0.22170264490521316
A630007B06Rik	-0.22186111426293775
Rad23b	-0.2219382994329148
Ndufb6	-0.22223103130178812
Supt16	-0.2222421711046792
Irak1bp1	-0.22231302049678162
Pgap3	-0.22234298642020056
Rragb	-0.22234712905499865
Dynlt1f	-0.22234813521028418
2410018L13Rik	-0.22234858643990832
Ptcra	-0.22234922582957134
Ccpg1os	-0.22234997009634333
Trim56	-0.2223510704022362
Degs1	-0.22240834788807928
Ppp1cc	-0.2224991327067211
Vps37a	-0.22254780567676993
Ptpn2	-0.22256925076488326
Rpl23	-0.22296980314206957
Sucla2	-0.22316639486544076
Polr2f	-0.22328033893454463
Mgea5	-0.2233398692447937
Hmga1-rs1	-0.2233542478706431
Rpl10	-0.22346365913445485
1110059G10Rik	-0.22353384357792394
Abi1	-0.22396441619137286
Rpl15	-0.22404044973392104
Slc7a11	-0.22424957467473144
Hmgn2	-0.2243362336211588
3110070M22Rik	-0.2245129771322951
Tvp23a	-0.22451930428890582
BC005561	-0.22459354670957832
Trafd1	-0.22460969305835185
Lrrc28	-0.2249002342554736
Plekhf1	-0.225131650671157
Casc4	-0.2251517820511904
Lgals9	-0.22520426918536554
Tes	-0.22539313639044428
Cenpt	-0.2255004615714206
Gfod1	-0.22560016630089588
Rps12	-0.22566888213904604
Rpl34-ps1	-0.22580326452487576
Gucd1	-0.22582652403910336
Fnip1	-0.22585880542298473
Ccndbp1	-0.22594198698353313
Copz2	-0.22600145229199492
Rmnd5a	-0.2260463974572721
Pdcd6	-0.22613658267769715
Crebzf	-0.22624589374257034
Ncoa4	-0.22633447405949328
Rbbp8	-0.2263363330680278
Cd47	-0.22634382021865151
Tnk2os	-0.22640731806033734
Kif3b	-0.22643748299505453
Ubxn2a	-0.22664176614115197
Rps6	-0.2266968900426303
E130317F20Rik	-0.2268048689816646
Ppp2r5d	-0.2268444712764022
Rps18	-0.22684559440669128
5430416N02Rik	-0.22688773488172395
Hsd3b7	-0.22702422486888887
Ankrd13c	-0.22728486731509084
Trim62	-0.22733660165060765
Btaf1	-0.22736619096126917
Ndufaf2	-0.2273761486336458
Zfp111	-0.22739256419301918
Rpl12	-0.22741029701353846
Mfsd11	-0.22747165082973003
Hjurp	-0.22751411507408392
Taf10	-0.2276101189517805
Itgav	-0.22764309104649957
Tmem164	-0.2277730401032616
Slc25a46	-0.2278246954515133
Paip1	-0.22786261242009065
Dusp6	-0.22788672311941943
Frs3os	-0.2280166776952539
Eif4enif1	-0.22853118694026614
Rab5a	-0.22893243816206196
Rrm1	-0.22896773934615486
Rpl35a	-0.22898231263384863
Ssu72	-0.22902671338669886
1700123O20Rik	-0.22928877117779756
Mns1	-0.22933889453388337
Clic1	-0.22940735481921856
Wdr5b	-0.2294609290614274
Klhl2	-0.22952478819855598
Pagr1a	-0.2296055320856652
Snhg3	-0.229747035807273
Bcl2l11	-0.22977236133463155
Ccnyl1	-0.22992949185634606
Dync1i2	-0.22995920214939528
Zfp119b	-0.22999142414048818
Hoxd4	-0.23002667783028552
Lgalsl	-0.2300467505266791
Smarcd3	-0.23020508565050044
Mybl2	-0.23020889820609905
Sept7	-0.2302172470495715
Marveld1	-0.23033481309849643
Zfp692	-0.23043727749100443
Amz2	-0.23052347543581725
4931406P16Rik	-0.2306470673127967
Cyb561d1	-0.23073476016932917
Gtf2a2	-0.23074608291016097
Dgkh	-0.23077261255832812
Azin1	-0.2309406128105752
Mapre1	-0.2310851877425107
Odf2l	-0.2311009148662597
1700086O06Rik	-0.2311192257570316
Fzd9	-0.2311839139945068
Tprkb	-0.23125648052344683
Wdr96	-0.23133817262846476
Mapk1	-0.23135916311952992
Gabpb1	-0.23146605536944237
Dstn	-0.23163290674076087
Uimc1	-0.23165486684394396
Dzip1l	-0.23179534959014428
Zbtb38	-0.23186520807323502
Rbp7	-0.23190742827791164
Ankrd26	-0.23191427163787262
Cpeb2	-0.2320578801093306
Pde3b	-0.2321130467599392
D1Ertd622e	-0.23213355664866286
Rbbp7	-0.23217910318396628
Cep135	-0.23223540414291355
Nkiras1	-0.23225429297963895
S100a10	-0.23228909151256477
Gas2l3	-0.23245707052064363
6820431F20Rik	-0.23250968103458058
D830031N03Rik	-0.23253744110839716
Zfp687	-0.23318449577114864
Mpnd	-0.23324955829604174
Naa38	-0.23326210402181163
Mapk8	-0.23328056201892594
Gpalpp1	-0.23342732819215162
H1f0	-0.2335628507355933
Lsm6	-0.23363546215414568
Mob4	-0.2337882332916123
Dyrk2	-0.23384973763435754
Bmpr2	-0.23392167023475458
Ywhah	-0.2339699722165173
Rsrc2	-0.23424968062237125
Cenpp	-0.23426881390056747
Ggta1	-0.23433990544276623
Oraov1	-0.23439219889651997
Pcsk7	-0.2345352177524017
Rnf20	-0.23453953202029998
Sema6b	-0.23459699929938463
Pole3	-0.23461591239876356
Pdcd10	-0.23466677680956763
Nras	-0.23469756909954306
Ankrd12	-0.23503217268342516
Max	-0.23503851476169887
Dpp8	-0.23511357151737122
Wdr83	-0.23517528923836392
Shcbp1	-0.23544096617855736
Slc24a1	-0.23556128742988147
Smarcd1	-0.2355614093512987
Slc25a14	-0.23560169494361022
Mrpl33	-0.23563373082932454
Gm9855	-0.23572419602760677
A830010M20Rik	-0.23594349390722452
Map2k6	-0.23602687296736163
Trim37	-0.23617179650970269
Cdc45	-0.23624283633771645
Slc20a1	-0.23625848610945335
2610318N02Rik	-0.23643490232840078
Epb4.1l2	-0.23643886793020516
Nfya	-0.23658449525639288
Ncor1	-0.23692366131363085
Gas8	-0.23699409190533485
Zfp191	-0.23730105570745125
Pak1	-0.23756945744766195
Gas2l1	-0.23770837214520593
Rpl37	-0.2379316045791023
Mtus1	-0.2380914859181847
Plekha8	-0.23860418884712312
Mtcp1	-0.23889037185980727
Nek1	-0.2389474787094239
Mgmt	-0.238951830509778
1810044D09Rik	-0.23895383010076782
Sipa1	-0.23896853094356302
Plekhj1	-0.2390005488012969
Smug1	-0.23901947398716425
Phf13	-0.23908708642989712
Ccrn4l	-0.23912793634482749
Disc1	-0.23932219430368354
Tmem167	-0.23940903262089014
Sorbs1	-0.23944800824979975
Sec62	-0.23954006549130144
Ormdl2	-0.23962650548432282
Rad54l2	-0.23967333645433034
Kif15	-0.2397278188406538
Actr3	-0.23973012245456646
Smim15	-0.23976500915093604
Lrrc71	-0.23998624040677463
Rapgef5	-0.24007129756394813
Athl1	-0.24019167590757354
Orc4	-0.24043585160295958
Gpatch11	-0.2406293657480247
Vps54	-0.2408653661801995
Rnf6	-0.24091105203940544
Cstf2	-0.2410345995389874
Arl13b	-0.24113123078498228
Lrrc57	-0.2411574233473804
Usp49	-0.24127413059469008
Atrnl1	-0.24141612036273832
Clp1	-0.24156675868005723
N4bp3	-0.24161585922457543
Plau	-0.24168450480340178
Fam193b	-0.24198689981591515
Hmgb1	-0.24202452364131513
Sh2d4b	-0.2420861245443744
H2afz	-0.24219589823470558
Fuz	-0.2422160700716693
B4galt1	-0.2422247949621125
Zfp592	-0.24241926792901058
Gstm4	-0.2424899164409266
Crnde	-0.2425856727229153
Map3k3	-0.24266244274579626
Ndufc1	-0.24299078730245674
Psma6	-0.24317937499976464
Rnf181	-0.24318774310829622
Ap1s2	-0.24337884369391583
Scnm1	-0.24342558056432473
Tpt1	-0.24342942963946385
Plagl2	-0.24367740477291838
Gngt2	-0.24385261647861886
Dusp5	-0.24406333071168268
Pex13	-0.24414167505566695
Rfxank	-0.24416383017996232
Tipin	-0.2442022283895781
Hpcal1	-0.24440920420706638
Sra1	-0.24465575084565647
1110038B12Rik	-0.24482521459778492
0610009O20Rik	-0.24482919726449326
Fanci	-0.24494688671584067
Mrpl17	-0.24500072319711982
Gclc	-0.24507607136215637
Narfl	-0.24512881662646246
Yes1	-0.2452155320830234
Ager	-0.2453605908043147
Zmym4	-0.24546862997552568
Zfp81	-0.24548134499413035
Lrif1	-0.24548355107592185
3830408C21Rik	-0.24583818801129828
Zc3h7b	-0.24594104764542507
Manbal	-0.24596557690081636
Tmed8	-0.24629892723099117
Rpl21	-0.2463640481618748
Uqcc1	-0.24663509715205895
Syn2	-0.2467918003092429
Myc	-0.24684368773600274
Zdhhc21	-0.2469119722090147
Vps4a	-0.247070846965918
Bag4	-0.24717254356268636
Brox	-0.24738659390996123
Gins4	-0.24752743572064112
Ssna1	-0.24754690698560666
Steap2	-0.24766405748445075
Tns1	-0.24772284455977228
Med7	-0.24785325752256224
Tmf1	-0.24805852714767537
Tbck	-0.24814891042558823
Ifitm2	-0.24818364454958122
Anapc13	-0.24829891350902542
Lfng	-0.24870169504799627
Gnpda2	-0.24872560379071917
Toporsos	-0.24881937606083324
Hells	-0.24887418752536639
Sdhaf1	-0.24912783644909328
Sp3	-0.24929114616481018
Pnrc2	-0.2493227010188415
Dmtf1	-0.249389373006929
Zfp652	-0.2493996396120357
Pip4k2a	-0.2494990253285745
Ap4e1	-0.2495276880552115
Arhgap11a	-0.249605071776881
Hsdl2	-0.24974031151343168
Cotl1	-0.2497827700881864
Ccdc107	-0.24979714830542607
Arhgap21	-0.24990182394104185
Tmem216	-0.24995053418220295
BC030867	-0.2500823810280325
Ikbkb	-0.25011379802218214
Gm13363	-0.2502954726812371
Pitpnb	-0.2503776509038477
Dctn6	-0.2503910180515822
Tsc22d1	-0.2504377158335655
Urod	-0.2504490823380565
Ptges3l	-0.2504681503816036
Ppih	-0.2506162192611942
Zfp418	-0.250890429598753
Zfp639	-0.25092938758595157
Hat1	-0.2511002798141846
Zfp748	-0.25119175258861265
Rint1	-0.25125706593021496
Gadd45b	-0.2513337392630804
Atp5o	-0.25153847622672704
Ube2e1	-0.2515449433990477
Fancg	-0.2517954236184631
Rsc1a1	-0.2520823080823486
Sun2	-0.2523346199531701
Tmem80	-0.25255409578867694
Tm7sf3	-0.25261904384088196
Lrr1	-0.2526919164985376
Tti2	-0.2527718462433924
Ofd1	-0.25294661752593517
Rnasek	-0.25297723736508526
Gnb2l1	-0.25297772750620906
Ttc9	-0.25304737865771626
Morf4l2	-0.2531306809872902
Tmem62	-0.2533065029445003
Rpl31	-0.2533284822490997
Cdca7	-0.2534024369265643
Ptpn18	-0.2534353010880531
Hbegf	-0.253482198356262
Camta1	-0.25354221297873475
Actr1b	-0.253583343669274
Cox7a2l	-0.25371086087927863
Zfp777	-0.2537719114013461
Arpc3	-0.2537800896304824
Ensa	-0.253884111071704
Nutf2	-0.2540513320837104
Cxcl1	-0.2540545108095552
Mettl4	-0.2540555145057167
C330021F23Rik	-0.2540557849965596
4632427E13Rik	-0.254057158562955
Zfp791	-0.25405787957894815
9130019O22Rik	-0.25405830616976965
Asap3	-0.25405847858114255
Ap5m1	-0.2540588920548163
Gstt1	-0.25405917612080087
Mir2861	-0.25406318985418136
Haus5	-0.2540659557733237
Capza2	-0.25429985356368046
Eps15	-0.25432899166880973
Sh3bp5	-0.25439843773353676
Adam17	-0.2544173697454463
Mrpl13	-0.2544748852644234
Phldb2	-0.25449787215424485
Ppp1r2	-0.25470229120681
Marcksl1	-0.254722681661121
Slc7a6	-0.2547250291570173
S100a6	-0.2548201783331353
Kcnq1	-0.2549155921609018
Gm16596	-0.2550138851947603
Ankle1	-0.2550170563810878
Fam120aos	-0.2550699375482602
Neat1	-0.2553246091896906
Rab5c	-0.25562749512280575
Zfp706	-0.2556586848103124
Tmem29	-0.2559100866525444
Larp7	-0.25605762392418824
Neurl1b	-0.2561643149154644
Itga3	-0.25619034518499545
Arhgef39	-0.25636862810884153
Cttn	-0.25674699844059795
Chst14	-0.25728908755675534
Ppm1m	-0.25734560937467993
Arcn1	-0.2574309838080946
Chchd1	-0.25748335474265394
Slc43a3	-0.257528847598554
Golph3l	-0.2576824983034517
Zbed3	-0.25801063284384895
Lrrc8e	-0.2580152853393116
Fbxw17	-0.25812822564434595
Neil1	-0.2583455212229074
Polr2k	-0.25847971548205206
Isca2	-0.2586059728071979
Arhgap25	-0.25869278389497663
Zfp35	-0.25960186824188786
Calm2	-0.2597147408628499
Ift57	-0.259743860369248
Cetn3	-0.25981483038048725
Mdp1	-0.25985388946227145
Snhg10	-0.2599583946426127
Plk1	-0.2599793109490156
Pgm1	-0.260054305689758
Zbtb49	-0.26012350564186965
Tdp2	-0.2602149075527325
Atp6v0a2	-0.2604805050526669
Crkl	-0.2605544780836119
Ermp1	-0.260600848310345
Trmt44	-0.26063016222499513
2810001G20Rik	-0.2606820457566873
Zfp280d	-0.2606974595214537
Mapk14	-0.2607610367072641
Wbp1	-0.26123614329790845
Slc25a4	-0.26130479582451316
Wsb1	-0.261772197619932
Spred3	-0.26188119658511705
Lysmd1	-0.26207200370208183
Katna1	-0.262228768279322
Ppp3ca	-0.2622656394465045
Gsg2	-0.2622920452210985
Tfam	-0.26233183390411846
Mbd2	-0.2623845413958742
Pcmtd2	-0.26264541533091557
Tmem189	-0.26268617649651615
Cacng1	-0.2628246550809116
Emc4	-0.26287022898406787
Zdhhc17	-0.2628807729850017
Casc5	-0.26335577751678524
4931402G19Rik	-0.26339648264354715
Rpa3	-0.2634374996994342
Tnks2	-0.26357341295886233
Fkbp1a	-0.2637620573504583
Camsap1	-0.2638374103000607
Taf1d	-0.26392413571863976
Sept10	-0.2640975851898778
Sod1	-0.2641746463821235
Slfn2	-0.26425364336265156
Zbtb6	-0.26440942280807195
Zbtb2	-0.2645853911857684
Chordc1	-0.26475977555837293
Zfp930	-0.2648213530751226
Chd2	-0.26499355244136
Cdk2ap2	-0.2650005288105215
Cxx1c	-0.26514884910331044
Pxdc1	-0.26543170835096225
BC037034	-0.2655038772322391
Rpp21	-0.26575177151540824
Micall2	-0.26598938633059155
Errfi1	-0.26604420785462374
Dmpk	-0.2661030148207142
Fahd2a	-0.26629839604629146
Spata6	-0.26642616704289923
Samd1	-0.26645603791368416
Gm10825	-0.2664785981206138
Gm561	-0.26671730942522814
Klhl12	-0.26673671646359814
Taf8	-0.2667684443963809
Nfyb	-0.26685378012594674
Cox6b1	-0.2669137170991193
Zc3h14	-0.2669160075094102
Pde4b	-0.2669680220366862
Osbpl1a	-0.2670161115243873
Arid2	-0.26720123127652046
Nol7	-0.2673799679413456
Tbp	-0.2674906134235393
Mapk9	-0.2676011453845884
Aspm	-0.2678351059017317
Tbc1d12	-0.2679625655302971
Gm16515	-0.26810025137593657
Cenpm	-0.2682740198304945
Csnk2a2	-0.2682740304803712
Siah1a	-0.26828840576298363
Caap1	-0.26858400961213674
Zc3h3	-0.26878354740004445
Ly96	-0.2689464964973855
Rps6kb2	-0.26902806017939807
Tfeb	-0.26907836770357674
Zfp324	-0.2691158920301533
Mcee	-0.2693216597274525
Chek2	-0.2694480730964333
Tomm5	-0.2694818537548631
Appl1	-0.2694867411098648
Gtpbp2	-0.2695571993998113
Pdhb	-0.26961098487597907
Src	-0.2696413704165034
Cenpl	-0.2696558232679345
Zfp322a	-0.2698097198563211
Nudt22	-0.26982630508826766
Mtfr1	-0.26985458307748716
Gng5	-0.2704317368671086
Prkd2	-0.27060970774139687
Zfp59	-0.2707785924652198
Wipi1	-0.2708951981947215
Slc22a17	-0.2711294932417402
Smim24	-0.27113006033903797
Gm4532	-0.2711310870812618
Jrkl	-0.27113153967482595
Cdc123	-0.2711614023356743
Mycbp	-0.2712591664703125
4930506M07Rik	-0.2715017773770701
Tnfsf10	-0.27159445533469634
Rad21	-0.27185508488075716
Pxk	-0.2718987095522205
1110054M08Rik	-0.2719814829223159
Epb4.1l1	-0.2720473550302917
Zcchc11	-0.2722036896885793
Cyb5d1	-0.27239251035164447
Mpv17	-0.2724970355513975
Smc5	-0.2725702086804298
Etaa1	-0.2726549166562845
Pla2r1	-0.27276633899150754
Zfp760	-0.27279059213869705
Rasa2	-0.2728125483330616
Gpatch2	-0.2730351795063295
Hp1bp3	-0.27311833070964037
Rybp	-0.2732454088328482
Dalrd3	-0.27325581502492197
Atp5e	-0.27327453702521093
Cep128	-0.2734249821649395
Swsap1	-0.27352786236017995
Pign	-0.2735371868616313
Mex3c	-0.27357400220511446
Prdx2	-0.27364943899020117
Ptpn9	-0.2736624168172915
Fam111a	-0.2736729880565833
Mgat5	-0.2737091374509501
Bard1	-0.27430486741068355
Cetn2	-0.27455754278719463
Eif2ak2	-0.2746506061424361
Cops2	-0.27471267659946264
Ppp1r16b	-0.27525716282202034
Zbtb12	-0.27532524741165126
Timm21	-0.27535611153928996
Hif1an	-0.2754360180419415
Brca1	-0.27547598207184604
Syap1	-0.27549085611974083
Pttg1	-0.2754939804901321
Naa40	-0.2755226274581
Cdc16	-0.27568695939390314
Zfp513	-0.2756953730959949
Prkra	-0.2758481239467413
Dnajc27	-0.2758494100225555
Tmem170b	-0.27587723830412003
Cdca3	-0.2762924241212844
Cib2	-0.27642502430385196
Usp50	-0.2764255782426239
Lrfn3	-0.2764267569316305
Tmem202	-0.2764279237251433
Tnfaip3	-0.2767534187844409
Fxr1	-0.27716981043984196
Jade2	-0.2772704856199221
Ccnf	-0.27743504143596137
Gm16386	-0.2774618030025553
Porcn	-0.2778043532906727
Fez2	-0.2780590645703556
Ccdc88a	-0.27806080202632216
Plxna2	-0.27817955280662016
Leprel1	-0.27829780277013166
Fdxacb1	-0.27830410400027694
LOC100504703	-0.278306506135224
Zfp759	-0.2783076033002264
Fbxo31	-0.2785760976295056
Zadh2	-0.27880105379861136
Psma5	-0.27884999132560784
Bub1b	-0.27886014923246055
Gcc2	-0.2789894564944329
Prune	-0.27903833306257536
6330408A02Rik	-0.2792164189159547
Akt3	-0.27967582947014075
Ccne2	-0.2797389036246554
Zbtb26	-0.2797654485990503
Crk	-0.27979947780312464
Prkaa1	-0.27984512904632725
Zfp189	-0.27986145385406946
Zfp808	-0.2802117177572701
Rab3ip	-0.2802636402062759
Ggnbp2	-0.2803782660228644
Atf4	-0.2804008219150303
Top2a	-0.2804574898663844
Fkbp3	-0.28046429094614733
Zfp51	-0.28053223056066867
Fam149b	-0.28075201585439347
Sdccag3	-0.2807830638441346
Fam109a	-0.28082957868488756
Bcl2	-0.28088399145382437
Pih1d1	-0.28088417098190244
Klf6	-0.2809386483442237
Tmem138	-0.2809490539946145
Dapk1	-0.2811441806600821
Zbtb39	-0.28119746920396144
9330151L19Rik	-0.28124855947106164
Pafah1b3	-0.28141594861369423
Snrnp27	-0.2814719619910224
Bace2	-0.28153304256780626
Tmbim1	-0.2819236849492889
BC022687	-0.2819902749493842
Rplp1	-0.28210269060080057
Enkd1	-0.28225402549586326
Gm3604	-0.28225677270497496
Mrpl30	-0.28227670481684924
Hoxa10	-0.2823999137494605
Akap10	-0.2824810742436104
5830418K08Rik	-0.2825079252490721
Twf1	-0.2829062291383251
Necap1	-0.2829768592148677
Nup210l	-0.28305169435448324
Nnmt	-0.28331751993483634
Fbxl17	-0.2835600491226003
Zxdc	-0.28359080825579025
Ttc13	-0.2840433519664363
Lrrc61	-0.2843452317246614
Cep164	-0.2843810938806421
Ndufa2	-0.28444576805274696
AU019823	-0.28468673544633644
E130308A19Rik	-0.28475730351144285
Ppap2b	-0.28485129471086645
Pycr1	-0.2851437889399899
C78339	-0.2853175305430371
Zfp58	-0.2853503265027948
Elf2	-0.2853594802081249
Fbxl12	-0.28561095782112556
Aimp1	-0.2856527252337382
Hey1	-0.28580014564684797
Sgip1	-0.28580313582082195
Fam131a	-0.2863543228370438
Olfml3	-0.28639990833084167
Spns3	-0.2864788364696625
Olfr1372-ps1	-0.28647962705483115
Efcab11	-0.28648065253454263
Gpt	-0.2864868585405187
Usp18	-0.28655635709690097
Smtn	-0.2867354241943165
Cks2	-0.286774792976268
Nat9	-0.28679318095486933
Itga2	-0.28687381905077464
Pskh1	-0.2870550806100182
Surf2	-0.28717848487055186
Otulin	-0.28736444183127174
1500012F01Rik	-0.28746563136439884
2410006H16Rik	-0.2875216519798204
Slx4	-0.28755522009786577
Malat1	-0.287797233068445
Gm16938	-0.28800750287699384
Tomm7	-0.28811301796480354
Stox1	-0.28818180487227685
Myo1c	-0.288372769239092
Tmem106b	-0.2885259371879443
Cenpu	-0.2885667293405126
Cnih1	-0.2886042402698253
Msl3	-0.28886662184978334
Polr2j	-0.2888978846218316
Pter	-0.2895135496792702
Bnip2	-0.289553060566628
Itsn2	-0.2896034781195833
Slc16a13	-0.28982154411260896
Stil	-0.2899558950645544
Smc4	-0.29002750614808137
Creb3l4	-0.2902267816031663
Lage3	-0.29036142232880435
Npat	-0.2906888954966191
Cish	-0.2906941838770746
Zfp40	-0.29071873062319253
Csnk2a1	-0.290739753549183
Tnfaip8	-0.2908833812754103
Ccdc159	-0.29090469506787187
Dhfr	-0.29124261410657
Ccdc19	-0.29125723345020615
Fam173a	-0.2912608502642367
Cxx1a	-0.2913497692044286
Palmd	-0.29135741770229834
Baalc	-0.2915326345815177
Wibg	-0.2917255757669665
Dennd4c	-0.29176420727673963
Ebpl	-0.2918219537995475
Tmem107	-0.29192113111144985
Zmym1	-0.2919834595071815
Pkn2	-0.2920888784427318
4930579G24Rik	-0.29209280564685053
4930473A02Rik	-0.2921817392072898
1600002H07Rik	-0.29224410775908133
Cep192	-0.292327206732826
Snx11	-0.2923620243440455
Cntf	-0.2926551860736147
Prr14l	-0.2926570999983787
Ttf2	-0.2927123209716119
Ncaph	-0.29281700010826067
Vmac	-0.2928427712041811
Cttnbp2nl	-0.29286257240139024
Usp38	-0.2929349884444237
Kank3	-0.2930447560960928
Snhg1	-0.2930499764396871
Nup37	-0.29322731061401097
Wdr44	-0.29331709167055675
Eri2	-0.29333789125490994
Dnttip2	-0.2933697934030945
Diap3	-0.2937216718102146
Polk	-0.29377722795285904
Fbxw2	-0.2939246564344107
Mettl5	-0.2939594556786472
Snapc5	-0.29410098336564
Tsr2	-0.2941521536544744
Ccdc174	-0.29415735886646377
Zfp622	-0.2942064229433287
Cdkn1c	-0.2942339545645227
Srp54c	-0.29426973924561023
Rfc3	-0.294330931523932
Man1a2	-0.29444250476336403
Ubxn1	-0.294660081545605
Arhgef5	-0.29492081432555073
2810408I11Rik	-0.2951004701799459
Smarcad1	-0.29524315979734056
Fbxo8	-0.29524935333698593
Rsbn1l	-0.2955613143027923
Mrps33	-0.2956160608162132
S100a1	-0.2957626614762145
Zfp781	-0.29587811513961076
Abhd15	-0.29588312062979805
Ppfibp1	-0.29593272554916794
Gabarapl1	-0.2962589808285011
Hecw2	-0.2963598304733695
Rps23	-0.2964552046179308
Zfp825	-0.296603305851627
Fcgrt	-0.29683382000623304
Ube2c	-0.29687094493801736
S1pr2	-0.2970087450172487
Pydc3	-0.2970105823883081
Nat6	-0.29714307868074075
Egfl7	-0.2978573281256849
Cmss1	-0.29788831130593524
Unkl	-0.2979283555015691
Fam45a	-0.29798820085599803
Cep152	-0.29799902336410844
Maff	-0.29804194609704904
Trim12a	-0.29820537242762274
Mea1	-0.2983576100846357
Rp9	-0.2984944823972816
Fam63a	-0.29866138162529443
Irx5	-0.29918218285601916
Snx6	-0.29939471314356847
Map4k2	-0.29939969516556003
Tsc22d4	-0.29940798496455645
Trpc3	-0.2994687301593222
Gm3219	-0.2994691494729225
Gcc1	-0.2994971568144797
Zmat1	-0.2997763741137076
Tesk1	-0.2998107484696452
Cox6c	-0.2999035197631693
Aurka	-0.3000138807314124
Bub1	-0.3000370692799761
Ipmk	-0.300205798472479
Ufl1	-0.30022587872159634
Rnf115	-0.3003481067895385
4930558J18Rik	-0.3003507653943087
4930550C14Rik	-0.3003514993260694
Muc1	-0.3003525893661349
Gm15401	-0.30043268324096895
Bmp2k	-0.3006142044273486
Dctn3	-0.30066070483203844
Znhit3	-0.3007179947425406
Cyld	-0.30087764761265035
Smim11	-0.301228267343686
