gene_name	CD-coefficient	Significance
Lpcat3	0.007208625051064966	-0.28407205451074635
Pvr	0.007191938334280835	-0.22955476977964318
B2m	0.007187950471584211	-0.045373930208919735
Glul	0.0071551364965174715	-0.1506883319684292
Lrrc58	0.007143705006386653	-0.28373452715157715
Mgarp	0.007130474218244718	-0.28040691427915315
Eogt	0.007102600506248444	-0.12160421655135539
Mafg	0.007095553878639859	-0.2829854381351137
Stk40	0.007077737326309093	-0.14353264971944202
Smad7	0.007066433020385605	-0.16760151086560715
Prps2	0.007055954748664423	-0.23573221537402622
Smtn	0.007036387071637145	-0.16440315839458808
Soat1	0.007016850541509574	-0.1579312733223397
Serinc1	0.007013116576306523	-0.18895288335603266
Slc39a1	0.0070104277328610345	-0.17250997402633672
Aifm1	0.006990193790322109	-0.026739290309450055
Zc3h12c	0.0069889002067372455	-0.034737468244168235
Lamtor3	0.006987282278503794	-0.28482274726478823
Serp1	0.0069797898457474245	-0.18880099012325868
Tmed3	0.006971255378520747	-0.11520986934977406
Skp1a	0.006968277345997571	-0.18043904676078992
Rpl36a	0.006964146011083526	-0.2072326335845287
Pip4k2c	0.0069233901912395665	-0.24969222519592243
Eif2s2	0.006917823153413792	-0.11755764056518886
Bclaf1	0.0069118044708627105	-0.049843342974703234
Dnajb12	0.006899042550298102	-0.10640170516039338
Srek1	0.006877957222213638	-0.15004502821830235
Gas2l3	0.006870753195908522	-0.14565133646067124
Dcp1a	0.0068652477920704055	-0.0987578312075912
Fermt2	0.006856219736641875	-0.13655294053597447
Ptpn5	0.006849156026894071	-0.23067693903231756
Sesn1	0.006810665444490011	-0.18765675374692092
Stard4	0.006807330292642433	-0.14530974821957032
Rps27a	0.0068069121856585806	-0.2036042729087787
Map2	0.0067987138196022034	-0.2826539038403006
Srrm1	0.006794606070203921	-0.14895773052897787
Acin1	0.006786548426555002	-0.02132613208993174
Slc25a5	0.006783082545273564	-0.17584647954703891
Rps27l	0.006766252099062378	-0.2035349495436225
Sat1	0.006752904516199593	-0.19621013552416833
Abhd4	0.006740936892607542	-0.020151860113363777
Gxylt2	0.006732969529755403	-0.2831204084869048
Samd8	0.0067141346276697565	-0.19711382882364148
Man2b1	0.006706357373190942	-0.28277320734628764
Lipg	0.0066990284995904	-0.2843219638922091
Cnksr3	0.006696414813393862	-0.08167213482301604
Rptor	0.0066926178690567585	-0.2022126951803297
Ints3	0.006687210943683055	-0.28548499604543476
Fads1	0.00667217530370194	-0.12747038713131142
Pkd1	0.006646345787631904	-0.24909052061019532
Maff	0.006637118900850079	-0.2829917310110652
Tmem106b	0.006636285133326727	-0.11467207278071101
Aff4	0.006625190509925221	-0.02548804494171855
Car2	0.006606265889676951	-0.06045586627231615
B4galnt1	0.006600562119632268	-0.04590897309192937
Fip1l1	0.006587233921467642	-0.13801175267269686
Rps3a1	0.006577578485643086	-0.20336163808900087
Cct2	0.006576180969847254	-0.06712761208421289
Tomm20	0.006571792141050382	-0.10026040349285625
Mdfic	0.0065693940896114755	-0.28157997376983773
Tmed7	0.006568024024978408	-0.11506313797853229
Blmh	0.006565883644272978	-0.05114117087684894
Ubn2	0.006555079046641028	-0.07233697666568573
Arpc5	0.006548868640146631	-0.03856840084832471
Man2a2	0.006532704347134881	-0.2827797682144835
Selenom	0.006521115453359253	-0.19053796267666534
Mknk2	0.006495626566073624	-0.27834464911049106
Azin1	0.006492613355777696	-0.04463743177196801
Sel1l	0.0064844677282113765	-0.19087524978412085
Tmem50b	0.006474795146264701	-0.10701581664538884
Rab21	0.006457913998960517	-0.22777762386384837
Arhgap42	0.006450859158655313	-0.036347215729020325
Robo4	0.006440794489436244	-0.21145138718638168
Rnf11	0.006438265401523171	-0.2142005040224626
Rps4x	0.006433498958918077	-0.20325752841060174
Asah1	0.006427603405813283	-0.03918906158373435
Dhcr7	0.006419887640767176	-0.10283424787843194
Tmf1	0.0064177018430728325	-0.10509241717397799
Ndufa4	0.006402683996139817	-0.27116640503687295
Utp15	0.006402429015701626	-0.0625638883930636
Rpl8	0.006386652414889664	-0.20631728805904237
Plekha3	0.0063857724275578455	-0.2472088074032081
Stat6	0.006385721082900412	-0.14480729300056172
Cgnl1	0.006380385411921975	-0.07529865574575029
Ube2j1	0.006358618245360586	-0.07444763532417775
Cadps	0.0063452674863611735	-0.05865166534551139
Apol6	0.006339904715844281	-0.034362564620278105
Eif6	0.006336675439383655	-0.11866359233465514
Ubxn1	0.006332248448301202	-0.07149020085028612
Zeb2	0.006312674905469217	-0.031044452928235988
Hk1	0.006310040096176706	-0.2844291529671418
Nfe2l2	0.006302648372786551	-0.26951421598117087
Kdm5a	0.006290842432478496	-0.2853350930449105
Vcan	0.006283353200991937	-0.060319979142792524
Smim3	0.006274193846332607	-0.16541601994035704
Laptm4b	0.006255851421256305	-0.28479560785659047
Dusp16	0.006252029898874743	-0.11134418933403742
Rnh1	0.006249301210343583	-0.2118475835288196
Acsl4	0.006240544704240264	-0.022031892706217637
Prrc2c	0.006235205587916112	-0.23510552188455003
Slc30a1	0.006233110941145906	-0.1746080915150947
Megf10	0.006211009934025253	-0.2811616843506101
Cdc42ep3	0.006207885950343108	-0.06939826937043259
Gem	0.006197328907198707	-0.14766943829523585
Atp6v0e	0.006192946764049633	-0.042991065169424955
Pdlim5	0.006172175304547109	-0.2549087654724363
Usp53	0.0061670130487233915	-0.06321334457807992
Kdm7a	0.006165798257377355	-0.28532460633447293
Ywhae	0.006163173855979877	-0.03901001994477049
Slc12a4	0.006143706779988506	-0.17981131874227008
Irf2bp2	0.006129865586824324	-0.2855067553910771
Phb2	0.006122582438704496	-0.25246338864216394
Rflnb	0.006115246469813864	-0.21825919141888706
St3gal5	0.0061091353636642375	-0.14658807263998797
Prdx1	0.00610353383233038	-0.2385145530052204
Cstf2	0.006079769656279205	-0.09067140174126066
Cyb561	0.006071967634427785	-0.09308163598146979
Cers2	0.006071082389715933	-0.07408931852463385
Chn2	0.0060408962964566834	-0.07679171680419904
Cpox	0.006039466583895265	-0.08701698699321846
Fcho2	0.0060173260487166825	-0.13587988605669138
Tm4sf1	0.0060159923628052125	-0.11691262907616284
Srpr	0.0060055264821527446	-0.14913869358019394
Ctps	0.006001726187697416	-0.0915139911763378
Gnpda1	0.0059987545383168965	-0.28123352317590644
Plcb4	0.005972579539296351	-0.24780310032709502
Tgfb2	0.005958082115587379	-0.12325106420097487
Rab6a	0.0059392994771580955	-0.22662910412516257
Clcn4	0.0059318429222719364	-0.07905512560148294
Srpk2	0.005929560601382132	-0.14922911413550954
Card19	0.005911715359965312	-0.06066899583574831
Sec16a	0.005905970913604292	-0.19180530414694852
Reep5	0.00589308306113022	-0.2196095592894598
Agpat5	0.005880398883462059	-0.026158124421731994
N4bp2l2	0.005872823884141101	-0.273236139521025
Csrp1	0.005869399792467934	-0.09029367792956969
Lima1	0.005867065881750893	-0.2844202457212173
Twf1	0.005861806427410434	-0.07890545591189524
Gm15706	0.005861539292877316	-0.18402163450745374
Setd7	0.005835431597140703	-0.1871972048241639
Rexo1	0.005826233481581652	-0.2186687743008957
Appbp2	0.005811741626467639	-0.03470350988829783
Ivns1abp	0.005806650449121717	-0.28550236468462403
Itgb8	0.005802871173497366	-0.28550849460958194
Prkcd	0.005799861000074362	-0.23745504008736584
Desi1	0.005792477757624186	-0.10213044853480858
Eif1a	0.005790826895980053	-0.11709229326804817
Ppp2ca	0.005787143238779738	-0.24000454413476313
Myef2	0.005753715666867218	-0.2740639866285059
Dvl1	0.005751932623754777	-0.11175281359186749
Bbx	0.005748400798954936	-0.04889449888299077
Fcer1g	0.0057347270877048	-0.13567478630865648
Igsf3	0.005730547791579416	-0.2853415310281332
Txn1	0.005723367380949515	-0.07835121742760798
Gdi2	0.00572269538925268	-0.14743552009856986
Acat1	0.005716053877854096	-0.020986882282509015
Zfp862-ps	0.005703119783556243	-0.010560005506753067
Renbp	0.005701800720709541	-0.21923417524001365
Ctr9	0.0056907045482841884	-0.0915721091480082
Stx7	0.005680853997418211	-0.1415529013858553
Abat	0.00567879956709901	-0.018931025310685468
Selenos	0.005671910380460869	-0.19038748626015956
Frrs1	0.005666239149943965	-0.14148010735128005
Atp6ap1	0.005661889978714229	-0.042763460898951805
Slc45a3	0.005649006961847278	-0.1714072128753662
Vav2	0.005642108493183952	-0.06068542521136078
Psmd8	0.00563710377602263	-0.23294411576099439
Rnft1	0.005611810589393482	-0.21194648426461438
Ap3b1	0.005596325340882776	-0.033145354561945825
Rab2a	0.005595813838985123	-0.22745440720994392
Ddx50	0.005590978099184696	-0.10066221626368263
Stk17b	0.005573291279297584	-0.1441257982909271
Hnrnpll	0.005556997681742702	-0.28466916456906816
Aox1	0.005554635201092215	-0.03275621539401639
Myo5a	0.005551482164599969	-0.27359252412013807
Smndc1	0.005551224972650807	-0.16503607578991064
Fam126b	0.005537824682643373	-0.12846893377999108
Glyr1	0.005535045057951372	-0.1507470962166305
Rpl39	0.00553025942887276	-0.2068945563372363
Dusp4	0.005521439920444611	-0.11157762748764441
Xpr1	0.005516895884045949	-0.042669004377313025
Cacul1	0.005515866737722142	-0.05851957745556553
Ranbp2	0.005512448759520068	-0.22460159973092564
Map3k6	0.005511709181213368	-0.2825178200232058
Nob1	0.005497488342959413	-0.2678109274144372
Rbms1	0.0054972362366609824	-0.22122156122909564
Ubald1	0.005493327172203909	-0.07594184476146593
Rpl23	0.005486369350571728	-0.20898534845035255
Chchd2	0.005485712685990728	-0.07563665289418521
Paics	0.0054808632783029205	-0.25961195638085854
C1qtnf6	0.005470014164543982	-0.05541011030959543
Mef2a	0.005467478567398231	-0.281194540630609
Nploc4	0.005463012634018773	-0.26679627053499416
Dusp8	0.005451410834735736	-0.11169442134018448
Baiap2	0.005450078188378461	-0.04818067074341413
Cdk5rap3	0.0054476221543476	-0.07088817223621946
Jund	0.005444186765654369	-0.28547993741537053
Spg21	0.005443442048008331	-0.15348065783238352
Rab1a	0.005435597952813967	-0.22786565185739238
Cars	0.00543326949351535	-0.06098945620505267
Psmb4	0.00543265705223116	-0.2336417796537118
Tmem19	0.005431355568601397	-0.11081302064306342
Mon2	0.005429327061298298	-0.2775990978446213
Ppp1r15b	0.005425367833673214	-0.2407259748481858
Homer1	0.005423427060642544	-0.2846934195894479
Fdft1	0.005421517771286046	-0.13608477766294408
Spty2d1	0.005412953319878517	-0.1507282796467655
Ktn1	0.005405669300215693	-0.28492686077902857
Npr1	0.005401183411640182	-0.26666097097633834
Gli1	0.005398714988364595	-0.1499542378491238
Yme1l1	0.0053932641594344735	-0.03998019365484373
1810013L24Rik	0.005357220294414333	-0.0009819812824530608
Slc20a2	0.005340520166926061	-0.1782315837955314
Idi1	0.005328033826051358	-0.2851849131331157
Mertk	0.005325586473799958	-0.2810291437218459
Tpcn1	0.005321028696190369	-0.09869521579943275
Gosr2	0.005313877228819484	-0.28146413214488814
Zxdc	0.005313672530780592	-0.0007258699700611881
Drap1	0.005303737465292074	-0.11005871734923088
Csde1	0.0052981300585361515	-0.08962554824834916
Ddx24	0.0052907653235675384	-0.10025149840744609
Ncoa5	0.005282267418048831	-0.2715814090761797
Mosmo	0.005281519538197739	-0.2774887246025433
Ap2s1	0.005279860779517982	-0.03312106323578688
Atp6ap2	0.0052783757988642665	-0.04278876820643179
Pgd	0.005273559191080665	-0.25296952444500986
Angpt2	0.00526480738277082	-0.03059534828902878
Sidt2	0.005264060133555256	-0.18208386496458218
Adamts10	0.005261282719483333	-0.023401787172250624
Gria3	0.005250099194455259	-0.2824078655769305
Rrp8	0.00524485424406016	-0.20129968343565363
Pls3	0.005243553181543916	-0.24588769165686447
Ppp3ca	0.005242652443143144	-0.23964111958125578
Pcnp	0.0052324288929036155	-0.2564799471245204
Slc7a11	0.005211932099961865	-0.17001348725531196
Mapk14	0.005211510948011893	-0.28239269444579157
Ablim1	0.005203706449140113	-0.020377729147343614
Tmem30a	0.00520355192434672	-0.10797116644588634
Apbb2	0.00519992304897914	-0.03370492366860627
Rpl14	0.005197606873550909	-0.2100556681596849
Tanc1	0.005191043140083817	-0.13380161638118837
Echs1	0.005190216957508688	-0.11449959366798768
Taf1d	0.005188204826848831	-0.13482514821854086
Surf4	0.005185542073410977	-0.13928266238815756
Rpl3	0.005182413266713015	-0.20841408786222704
Ctsa	0.005176880121554786	-0.09165926600612193
Atp5h	0.005175987332811889	-0.04253618441515411
Zwint	0.005167568170077715	-0.0008924109571192274
Glmp	0.005164808527273272	-0.15018916137827348
Ctnnd1	0.005157719412372038	-0.09145585430564723
Mindy1	0.005157437206406753	-0.2799693050793208
Stk25	0.00515401743998572	-0.14398923541985298
Vasn	0.0051475351497068745	-0.06086921778411969
Irak2	0.00514328580241034	-0.28550482652854847
Gosr1	0.0051406661414013935	-0.28145602632815586
Foxo3	0.005133586466714119	-0.14074891602438144
Uggt1	0.00513117104606809	-0.0699062075481558
Nmd3	0.005115344590758014	-0.2681378715205039
Rarres2	0.0051109989146464075	-0.22375710420785055
Tbc1d1	0.005109582674863255	-0.13239837940440713
Shh	0.005106583656922021	-0.1831368114190718
Dld	0.005103547192691403	-0.10461915994740592
Ccnl2	0.005099756334871272	-0.06672106355911953
Morf4l1	0.005093416251044617	-0.2775660473892257
Rpl30	0.0050925038760918214	-0.20831300371667838
Bmpr2	0.005076170846291868	-0.05176737071041079
Eea1	0.005065666408012206	-0.11514161147227876
Hunk	0.005063296807615972	-0.2850948081549142
Plpbp	0.005056350261048309	-0.24617744824695037
Lonp1	0.0050541585909348995	-0.28413327314119324
Ammecr1	0.00504768727478903	-0.02999137409860233
Atp1b2	0.005046282549220333	-0.041983695031427876
Ly6c1	0.005043812189887331	-0.2833281310711932
U2surp	0.00503326060136218	-0.07679177680993787
Emp1	0.0050323470893764224	-0.12052819036180296
Nectin2	0.005029485772037314	-0.2703967646892325
Uba3	0.00501859864902996	-0.0763966413169358
Tent5b	0.00501738196115076	-0.1260009774021188
Ctla2a	0.005016231410446923	-0.09122335158669392
Ankrd28	0.00501139501173108	-0.03154186876303463
Tars	0.004995397504014158	-0.13305367467300377
Prpf40a	0.00499465081330509	-0.23594958839919467
Ubr4	0.004986856911223763	-0.07182571813478356
Nr1h2	0.00496209547643455	-0.26640611229010563
Tsc22d4	0.004959538692387008	-0.0870633432554151
Naga	0.0049465293933788936	-0.2728040990288033
Plk3	0.004945031192277863	-0.2463700906631292
Cd9	0.004941642489516341	-0.06865553709931703
Mecp2	0.0049387878996107045	-0.2814533721109951
Zfp568	0.0049381424131148734	-0.01883516376442762
Slc41a2	0.004937386909447412	-0.17185743120044739
Magt1	0.004937296111938381	-0.28291563354858995
Csnk1g2	0.004936201570079195	-0.09000322570763371
Rdx	0.004935671642489544	-0.21989038672921535
Vamp2	0.004934582607051229	-0.06166013721582553
Cdk12	0.004934235143990036	-0.0703628381946748
Arl8b	0.00493300529278279	-0.03795051019843299
Fem1a	0.004927007258080973	-0.1362897182783011
Slc25a25	0.004917849421152561	-0.17676284238848972
5031439G07Rik	0.004914728454220479	-0.00796960879878842
Cltb	0.004914720533335877	-0.08067293533667347
Tln1	0.004914123022494419	-0.11754347724291869
Zfc3h1	0.0049084171849501585	-0.03018422605534843
Gse1	0.00490220158765736	-0.28262658741394703
Paf1	0.004892977852400001	-0.2597096421632928
Ano6	0.004883285617255864	-0.03222182589638183
Rars	0.004872879494127651	-0.22372684196986026
Txndc11	0.004859144420665196	-0.07824063453695063
Nupr1	0.004853632047233528	-0.2637814362952594
Gm26809	0.004853566056730631	-0.21912403521190035
Rbm15	0.004852361729577786	-0.22214402662150035
Myo1c	0.004852005215017902	-0.2736605080149472
Zeb1	0.004849855346557643	-0.031116270262817936
Nus1	0.004845986315574982	-0.26374545019110557
Ddah1	0.00484048140403431	-0.09940197108766455
Rgs2	0.004837875603607847	-0.21753242941939133
Ccnl1	0.004831978329614814	-0.0666940279520333
Mgst1	0.004830277323314496	-0.2802810297565327
Rrp1b	0.004829880355381594	-0.2014054264255718
Msrb3	0.004829202790381969	-0.2754975175469944
Clta	0.004828534823926262	-0.0806444675722172
Eif2s1	0.004827080229346396	-0.11752855357191656
Tollip	0.004819725894339087	-0.10046696462552995
Gtpbp4	0.0048077250123288945	-0.2830151026146463
Acox1	0.0048047866426899075	-0.021668004892420198
Dnajb11	0.004789607701991824	-0.10637250883898798
Tspyl2	0.004784728082817954	-0.08511621711794548
Neu1	0.004783056437025628	-0.26984244080459946
Ube2q1	0.004780066598231192	-0.07393313014887382
Bmp2	0.004779673745189794	-0.05155851019784552
Fnbp1	0.004777021129235208	-0.13961171985216198
Scaf8	0.004768563461728753	-0.19548445446788254
Crebzf	0.004762580951813779	-0.08823343742640724
Mgea5	0.0047545759055588775	-0.28032612009687324
Wdr43	0.00474745182059963	-0.05062838579181039
Steap2	0.004745778744916399	-0.144579821256694
Flot1	0.00473056150698497	-0.13885596679048337
Uvrag	0.0047249182666743795	-0.062022656724456726
2021-03-07 00:00:00	0.004722965227633736	0.00013602271192777663
Ywhaz	0.00472083829114995	-0.03852323839968663
Ddx46	0.004715313974481299	-0.10054486784281468
Sem1	0.004713349004654036	-0.19027465870432902
Ptprg	0.004708319932511905	-0.2303902517468034
Yars	0.004704881771931842	-0.04154758247561696
Pum3	0.0046989417360450035	-0.22981478787143073
Sppl2a	0.0046944818379450765	-0.15231371953844441
Spg11	0.004694113662073247	-0.15357040033471625
Gpr37	0.004694027335855337	-0.28205541793915945
Tle3	0.004690630178682893	-0.11773756195931728
Rpl34-ps1	0.004689692340917467	-0.20763801938407722
Pmm2	0.004685422565842314	-0.24530501284815898
Srp72	0.004682171948745146	-0.1493649848101105
Creb3	0.004681621636473814	-0.08797260049038459
Map1lc3b	0.0046711452730164695	-0.28266730666644696
Ssr2	0.00466654641810532	-0.14736635707366108
Arhgef10l	0.0046530717992290934	-0.036617809668743964
Lss	0.00464309825057017	-0.2834626899985989
Cul3	0.004642843596610863	-0.09226885304233198
Znrf2	0.004631717256806323	-0.002277612356518688
Arl5b	0.004630532326250867	-0.03775304737246889
Tex261	0.004627735611723219	-0.12475377195313708
Syne1	0.004620675388139508	-0.13760466436265262
Cirbp	0.004619069005051113	-0.07817616403427682
Ppm1a	0.004616615074981681	-0.24144198863391886
Slc39a14	0.004616598574175403	-0.17230639194115094
D10Wsu102e	0.004615061613237394	-0.09505659970495521
Acsf2	0.004610148813849871	-0.021941108092309737
Gdi1	0.004607713003088277	-0.14740627554216376
Sowahc	0.00460339607437965	-0.15682233064579798
Dctn2	0.004592421734548305	-0.09902121471620037
Rab5b	0.004592218276100508	-0.2267177267650694
Prelp	0.004587377413203318	-0.2382241807166937
Prnp	0.004576458815512115	-0.23665169711979173
Rhou	0.0045657527183005425	-0.21641815187527813
Cblb	0.004563852025636719	-0.06219103860275235
Tmem50a	0.004560475036023275	-0.10706633734306514
Whrn	0.004555083559750381	-0.04745107410108362
Usmg5	0.004541185802784151	-0.06573031030931142
